Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
12/10/96,20:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,6,,,,,,21.9,,,13.4,,,63,,,925.73,,,123,,,1.4,,,,,,,,,,,,,,,,,,,,,
12/10/96,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,20.8,,,13.6,,,66,,,926.21,,,129,,,1.5,,,,,,,,,,,,,,,,,,,,,
12/10/96,22:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,5,,,,,,20.5,,,13.5,,,67,,,926.67,,,125,,,1.3,,,,,,,,,,,,,,,,,,,,,
12/10/96,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,20,,,13.7,,,69,,,926.84,,,112,,,1.4,,,,,,,,,,,,,,,,,,,,,
12/10/96,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,19.7,,,13.9,,,71,,,926.68,,,118,,,1.2,,,,,,,,,,,,,,,,,,,,,
13/10/96,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,19.4,,,14,,,73,,,926.31,,,120,,,0.8,,,,,,,,,,,,,,,,,,,,,
13/10/96,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,5,,,,,,19.2,,,14.1,,,74,,,925.73,,,135,,,0.8,,,,,,,,,,,,,,,,,,,,,
13/10/96,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,18.8,,,14.1,,,76,,,925.33,,,110,,,0.9,,,,,,,,,,,,,,,,,,,,,
13/10/96,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,18.7,,,14.2,,,77,,,925.17,,,107,,,0.9,,,,,,,,,,,,,,,,,,,,,
13/10/96,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,18.3,,,14.5,,,79,,,925.39,,,116,,,0.8,,,,,,,,,,,,,,,,,,,,,
13/10/96,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,6,,,,,,18,,,14.7,,,82,,,925.67,,,107,,,0.9,,,,,,,,,,,,,,,,,,,,,
13/10/96,7:00,,,8.3,,,0,,,8.3,,,,,,,,,,,,,,,6,,,,,,18.1,,,14.7,,,81,,,926.3,,,87,,,0.8,,,,,,,,,,,,,,,,,,,,,
13/10/96,8:00,,,100,,,0,,,100,,,,,,,,,,,,,,,6,,,,,,19,,,14.8,,,78,,,926.83,,,103,,,1.4,,,,,,,,,,,,,,,,,,,,,
13/10/96,9:00,,,271.9,,,51.3767,,,244.572,,,,,,,,,,,,,,,6,,,,,,20.5,,,14.7,,,71,,,927.29,,,104,,,1.2,,,,,,,,,,,,,,,,,,,,,
13/10/96,10:00,,,467.2,,,137.192,,,369.049,,,,,,,,,,,,,,,8,,,,,,22.6,,,14.7,,,64,,,927.31,,,80,,,1.2,,,,,,,,,,,,,,,,,,,,,
13/10/96,11:00,,,610.2,,,281.01,,,370.298,,,,,,,,,,,,,,,8,,,,,,24.1,,,14,,,57,,,927.09,,,64,,,0.8,,,,,,,,,,,,,,,,,,,,,
13/10/96,12:00,,,653.6,,,116.244,,,544.638,,,,,,,,,,,,,,,8,,,,,,25.6,,,13.3,,,51,,,926.62,,,338,,,0.4,,,,,,,,,,,,,,,,,,,,,
13/10/96,13:00,,,630.1,,,89.0155,,,544.588,,,,,,,,,,,,,,,6,,,,,,26.5,,,12.6,,,47,,,925.99,,,22,,,0.7,,,,,,,,,,,,,,,,,,,,,
13/10/96,14:00,,,636.3,,,113.123,,,532,,,,,,,,,,,,,,,8,,,,,,27.1,,,12.2,,,45,,,925.25,,,321,,,0.9,,,,,,,,,,,,,,,,,,,,,
13/10/96,15:00,,,547.8,,,155.546,,,419.621,,,,,,,,,,,,,,,6,,,,,,26.8,,,12.2,,,46,,,924.62,,,255,,,0.6,,,,,,,,,,,,,,,,,,,,,
13/10/96,16:00,,,383.9,,,83.4198,,,327.718,,,,,,,,,,,,,,,8,,,,,,26.7,,,12.1,,,47,,,924.21,,,241,,,0.7,,,,,,,,,,,,,,,,,,,,,
13/10/96,17:00,,,234,,,33.5975,,,217.855,,,,,,,,,,,,,,,8,,,,,,25.4,,,12.6,,,52,,,924.17,,,203,,,1.2,,,,,,,,,,,,,,,,,,,,,
13/10/96,18:00,,,116.2,,,64.4795,,,99.5383,,,,,,,,,,,,,,,8,,,,,,24.4,,,12.6,,,54,,,924.55,,,189,,,0.5,,,,,,,,,,,,,,,,,,,,,
13/10/96,19:00,,,25.3,,,63.8905,,,23.8834,,,,,,,,,,,,,,,8,,,,,,23.2,,,13.2,,,60,,,925.06,,,167,,,1.1,,,,,,,,,,,,,,,,,,,,,
13/10/96,20:00,,,0.6,,,0,,,0.6,,,,,,,,,,,,,,,8,,,,,,22.4,,,13.6,,,63,,,925.67,,,150,,,1.5,,,,,,,,,,,,,,,,,,,,,
13/10/96,21:00,,,1.9,,,0,,,1.9,,,,,,,,,,,,,,,8,,,,,,21.6,,,13.6,,,65,,,926.06,,,145,,,1.3,,,,,,,,,,,,,,,,,,,,,
13/10/96,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.9,,,14.6,,,70,,,926.55,,,119,,,1.1,,,,,,,,,,,,,,,,,,,,,
13/10/96,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.6,,,14.4,,,70,,,926.49,,,108,,,1,,,,,,,,,,,,,,,,,,,,,
13/10/96,24:00:00,,,0.3,,,0,,,0.3,,,,,,,,,,,,,,,8,,,,,,20.4,,,14.3,,,71,,,926.27,,,87,,,1.1,,,,,,,,,,,,,,,,,,,,,
14/10/96,1:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,8,,,,,,20,,,14.6,,,74,,,925.74,,,109,,,1.1,,,,,,,,,,,,,,,,,,,,,
14/10/96,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.7,,,14.7,,,75,,,925.49,,,113,,,1.1,,,,,,,,,,,,,,,,,,,,,
14/10/96,3:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,8,,,,,,19.3,,,15,,,78,,,925.11,,,121,,,0.7,,,,,,,,,,,,,,,,,,,,,
14/10/96,4:00,,,0.3,,,0,,,0.3,,,,,,,,,,,,,,,8,,,,,,19.1,,,15,,,79,,,924.72,,,104,,,0.9,,,,,,,,,,,,,,,,,,,,,
14/10/96,5:00,,,0.3,,,0,,,0.3,,,,,,,,,,,,,,,8,,,,,,18.9,,,15.1,,,80,,,924.83,,,111,,,0.8,,,,,,,,,,,,,,,,,,,,,
14/10/96,6:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,8,,,,,,18.7,,,15.4,,,82,,,925.29,,,103,,,0.8,,,,,,,,,,,,,,,,,,,,,
14/10/96,7:00,,,8.2,,,0,,,8.2,,,,,,,,,,,,,,,8,,,,,,18.6,,,15.6,,,83,,,925.89,,,127,,,0.6,,,,,,,,,,,,,,,,,,,,,
14/10/96,8:00,,,79.8,,,0,,,79.8,,,,,,,,,,,,,,,8,,,,,,19.3,,,15.8,,,81,,,926.46,,,121,,,0.5,,,,,,,,,,,,,,,,,,,,,
14/10/96,9:00,,,215.2,,,15.6891,,,206.808,,,,,,,,,,,,,,,8,,,,,,20.4,,,15.7,,,75,,,926.92,,,114,,,0.7,,,,,,,,,,,,,,,,,,,,,
14/10/96,10:00,,,429.6,,,108.695,,,351.55,,,,,,,,,,,,,,,8,,,,,,22.2,,,15.4,,,67,,,927.03,,,99,,,1,,,,,,,,,,,,,,,,,,,,,
14/10/96,11:00,,,593.2,,,177.384,,,441.354,,,,,,,,,,,,,,,8,,,,,,23.6,,,15.3,,,62,,,926.95,,,149,,,0.5,,,,,,,,,,,,,,,,,,,,,
14/10/96,12:00,,,700.3,,,150.962,,,558.491,,,,,,,,,,,,,,,8,,,,,,24.4,,,14.7,,,57,,,926.68,,,217,,,0.3,,,,,,,,,,,,,,,,,,,,,
14/10/96,13:00,,,674.8,,,116.036,,,563.127,,,,,,,,,,,,,,,8,,,,,,25.5,,,14.3,,,54,,,926.19,,,212,,,0.4,,,,,,,,,,,,,,,,,,,,,
14/10/96,14:00,,,687.3,,,151.972,,,546.945,,,,,,,,,,,,,,,8,,,,,,26.2,,,14.2,,,52,,,925.51,,,235,,,1.2,,,,,,,,,,,,,,,,,,,,,
14/10/96,15:00,,,607.1,,,321.833,,,341.433,,,,,,,,,,,,,,,8,,,,,,26.2,,,14.2,,,51,,,924.84,,,225,,,1.2,,,,,,,,,,,,,,,,,,,,,
14/10/96,16:00,,,445.7,,,160.078,,,337.67,,,,,,,,,,,,,,,8,,,,,,25.8,,,14.4,,,53,,,924.41,,,200,,,1.5,,,,,,,,,,,,,,,,,,,,,
14/10/96,17:00,,,298.9,,,157.058,,,223.206,,,,,,,,,,,,,,,8,,,,,,24.7,,,14.5,,,57,,,924.35,,,191,,,1.5,,,,,,,,,,,,,,,,,,,,,
14/10/96,18:00,,,169,,,283.396,,,95.3428,,,,,,,,,,,,,,,8,,,,,,23.4,,,14.9,,,62,,,924.83,,,177,,,1.8,,,,,,,,,,,,,,,,,,,,,
14/10/96,19:00,,,35.5,,,165.557,,,31.5493,,,,,,,,,,,,,,,8,,,,,,22.1,,,15,,,67,,,925.3,,,156,,,1.8,,,,,,,,,,,,,,,,,,,,,
14/10/96,20:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,8,,,,,,21.2,,,15.1,,,71,,,925.86,,,145,,,1.7,,,,,,,,,,,,,,,,,,,,,
14/10/96,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.6,,,15.3,,,74,,,926.51,,,139,,,1.5,,,,,,,,,,,,,,,,,,,,,
14/10/96,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.3,,,15.1,,,74,,,927.12,,,119,,,1.6,,,,,,,,,,,,,,,,,,,,,
14/10/96,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20,,,15,,,75,,,927.24,,,123,,,1.6,,,,,,,,,,,,,,,,,,,,,
14/10/96,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.6,,,15.4,,,77,,,927.21,,,129,,,1.8,,,,,,,,,,,,,,,,,,,,,
15/10/96,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.1,,,15.5,,,80,,,926.82,,,122,,,1.8,,,,,,,,,,,,,,,,,,,,,
15/10/96,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.7,,,15.7,,,83,,,926.49,,,137,,,1.7,,,,,,,,,,,,,,,,,,,,,
15/10/96,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.7,,,15.6,,,83,,,925.91,,,136,,,1.5,,,,,,,,,,,,,,,,,,,,,
15/10/96,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.4,,,15.5,,,83,,,925.59,,,129,,,1.4,,,,,,,,,,,,,,,,,,,,,
15/10/96,5:00,,,0.1,,,0,,,0.1,,,,,,,,,,,,,,,8,,,,,,18.5,,,15.5,,,83,,,925.78,,,124,,,1.1,,,,,,,,,,,,,,,,,,,,,
15/10/96,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.3,,,15.4,,,84,,,926.09,,,110,,,1.1,,,,,,,,,,,,,,,,,,,,,
15/10/96,7:00,,,5.2,,,0,,,5.2,,,,,,,,,,,,,,,8,,,,,,18.5,,,15.5,,,83,,,926.48,,,102,,,1.3,,,,,,,,,,,,,,,,,,,,,
15/10/96,8:00,,,67.1,,,0,,,67.1,,,,,,,,,,,,,,,8,,,,,,19,,,15.6,,,81,,,927.26,,,122,,,1.4,,,,,,,,,,,,,,,,,,,,,
15/10/96,9:00,,,179.5,,,3.91455,,,177.395,,,,,,,,,,,,,,,8,,,,,,19.5,,,15.6,,,79,,,927.74,,,118,,,1.6,,,,,,,,,,,,,,,,,,,,,
15/10/96,10:00,,,330.6,,,22.3153,,,314.519,,,,,,,,,,,,,,,8,,,,,,20.7,,,15.5,,,74,,,927.85,,,106,,,1.6,,,,,,,,,,,,,,,,,,,,,
15/10/96,11:00,,,494.9,,,84.5156,,,422.362,,,,,,,,,,,,,,,8,,,,,,22.3,,,15.1,,,67,,,927.63,,,98,,,1.2,,,,,,,,,,,,,,,,,,,,,
15/10/96,12:00,,,595.6,,,78.0955,,,522.086,,,,,,,,,,,,,,,8,,,,,,23.3,,,14.8,,,62,,,927.17,,,67,,,0.9,,,,,,,,,,,,,,,,,,,,,
15/10/96,13:00,,,583.2,,,63.7538,,,521.734,,,,,,,,,,,,,,,8,,,,,,24.3,,,14.5,,,59,,,926.59,,,112,,,0.7,,,,,,,,,,,,,,,,,,,,,
15/10/96,14:00,,,614.4,,,96.4221,,,525.202,,,,,,,,,,,,,,,8,,,,,,24.9,,,14.2,,,57,,,925.97,,,159,,,0.7,,,,,,,,,,,,,,,,,,,,,
15/10/96,15:00,,,543,,,157.936,,,412.406,,,,,,,,,,,,,,,8,,,,,,24.7,,,14.2,,,57,,,925.47,,,201,,,0.9,,,,,,,,,,,,,,,,,,,,,
15/10/96,16:00,,,436.2,,,136.233,,,344.077,,,,,,,,,,,,,,,8,,,,,,24.1,,,14.2,,,60,,,925.05,,,177,,,1,,,,,,,,,,,,,,,,,,,,,
15/10/96,17:00,,,224.9,,,35.2598,,,207.857,,,,,,,,,,,,,,,8,,,,,,22.9,,,14.5,,,65,,,924.95,,,180,,,1.3,,,,,,,,,,,,,,,,,,,,,
15/10/96,18:00,,,125.4,,,79.9472,,,104.499,,,,,,,,,,,,,,,8,,,,,,22,,,14.1,,,67,,,925.18,,,177,,,1.9,,,,,,,,,,,,,,,,,,,,,
15/10/96,19:00,,,26.8,,,57.7702,,,25.322,,,,,,,,,,,,,,,8,,,,,,21,,,14.5,,,71,,,925.91,,,167,,,1.6,,,,,,,,,,,,,,,,,,,,,
15/10/96,20:00,,,0.6,,,0,,,0.6,,,,,,,,,,,,,,,8,,,,,,20.4,,,14.5,,,73,,,926.54,,,148,,,1.8,,,,,,,,,,,,,,,,,,,,,
15/10/96,21:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,8,,,,,,19.4,,,15.2,,,79,,,927.18,,,155,,,1.5,,,,,,,,,,,,,,,,,,,,,
15/10/96,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.1,,,15.1,,,80,,,927.85,,,144,,,1.8,,,,,,,,,,,,,,,,,,,,,
15/10/96,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.9,,,15.1,,,80,,,928.07,,,131,,,1.9,,,,,,,,,,,,,,,,,,,,,
15/10/96,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.7,,,15.1,,,81,,,927.87,,,119,,,1.4,,,,,,,,,,,,,,,,,,,,,
16/10/96,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.5,,,15.1,,,82,,,927.4,,,112,,,1.4,,,,,,,,,,,,,,,,,,,,,
16/10/96,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.4,,,15,,,83,,,926.79,,,100,,,1.5,,,,,,,,,,,,,,,,,,,,,
16/10/96,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.3,,,15.1,,,83,,,926.22,,,100,,,1.3,,,,,,,,,,,,,,,,,,,,,
16/10/96,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.3,,,15.2,,,83,,,925.93,,,108,,,1.4,,,,,,,,,,,,,,,,,,,,,
16/10/96,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.2,,,15.3,,,84,,,926.06,,,111,,,1.2,,,,,,,,,,,,,,,,,,,,,
16/10/96,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18,,,15.2,,,84,,,926.35,,,113,,,1.3,,,,,,,,,,,,,,,,,,,,,
16/10/96,7:00,,,6.7,,,0,,,6.7,,,,,,,,,,,,,,,8,,,,,,18.1,,,15.2,,,84,,,926.75,,,104,,,1.4,,,,,,,,,,,,,,,,,,,,,
16/10/96,8:00,,,85.3,,,0,,,85.3,,,,,,,,,,,,,,,8,,,,,,18.9,,,15.4,,,81,,,927.33,,,95,,,1.8,,,,,,,,,,,,,,,,,,,,,
16/10/96,9:00,,,231.1,,,21.6217,,,219.412,,,,,,,,,,,,,,,8,,,,,,20,,,15.5,,,77,,,927.67,,,96,,,1.9,,,,,,,,,,,,,,,,,,,,,
16/10/96,10:00,,,395.3,,,65.9926,,,347.579,,,,,,,,,,,,,,,8,,,,,,21.3,,,15.5,,,71,,,927.68,,,98,,,1.5,,,,,,,,,,,,,,,,,,,,,
16/10/96,11:00,,,494.5,,,116.073,,,394.623,,,,,,,,,,,,,,,8,,,,,,22.6,,,15.6,,,67,,,927.53,,,104,,,1.2,,,,,,,,,,,,,,,,,,,,,
16/10/96,12:00,,,573,,,66.0244,,,510.724,,,,,,,,,,,,,,,8,,,,,,23.8,,,15.1,,,62,,,927.1,,,95,,,0.6,,,,,,,,,,,,,,,,,,,,,
16/10/96,13:00,,,652.5,,,99.3469,,,556.554,,,,,,,,,,,,,,,8,,,,,,25.2,,,14.3,,,56,,,926.53,,,153,,,0.6,,,,,,,,,,,,,,,,,,,,,
16/10/96,14:00,,,641.7,,,113.689,,,536.361,,,,,,,,,,,,,,,8,,,,,,25.9,,,14.5,,,55,,,925.77,,,160,,,0.8,,,,,,,,,,,,,,,,,,,,,
16/10/96,15:00,,,517.9,,,120.67,,,417.955,,,,,,,,,,,,,,,8,,,,,,25.4,,,15.1,,,57,,,925.22,,,175,,,0.9,,,,,,,,,,,,,,,,,,,,,
16/10/96,16:00,,,362.8,,,68.0915,,,316.663,,,,,,,,,,,,,,,9,,,,,,24.7,,,15.1,,,60,,,924.89,,,168,,,1.5,,,,,,,,,,,,,,,,,,,,,
16/10/96,17:00,,,238.3,,,17.5212,,,229.806,,,,,,,,,,,,,,,9,,,,,,23.8,,,15.1,,,63,,,924.94,,,168,,,1.7,,,,,,,,,,,,,,,,,,,,,
16/10/96,18:00,,,116.8,,,29.3134,,,109.091,,,,,,,,,,,,,,,8,,,,,,22.9,,,15.4,,,67,,,925.25,,,163,,,1.6,,,,,,,,,,,,,,,,,,,,,
16/10/96,19:00,,,26.9,,,59.0547,,,25.2858,,,,,,,,,,,,,,,8,,,,,,21.7,,,15.8,,,72,,,925.66,,,154,,,1.7,,,,,,,,,,,,,,,,,,,,,
16/10/96,20:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,8,,,,,,20.9,,,15.8,,,74,,,926.25,,,157,,,1.9,,,,,,,,,,,,,,,,,,,,,
16/10/96,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20.3,,,16,,,78,,,926.8,,,149,,,1.8,,,,,,,,,,,,,,,,,,,,,
16/10/96,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,20,,,16.1,,,79,,,927.36,,,136,,,1.6,,,,,,,,,,,,,,,,,,,,,
16/10/96,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.6,,,16,,,80,,,927.37,,,130,,,1.8,,,,,,,,,,,,,,,,,,,,,
16/10/96,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19.3,,,16,,,81,,,927.13,,,124,,,1.7,,,,,,,,,,,,,,,,,,,,,
17/10/96,1:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,8,,,,,,19.2,,,15.9,,,82,,,926.85,,,121,,,1.3,,,,,,,,,,,,,,,,,,,,,
17/10/96,2:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,8,,,,,,18.9,,,15.9,,,83,,,926.35,,,119,,,1.3,,,,,,,,,,,,,,,,,,,,,
17/10/96,3:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,8,,,,,,18.7,,,15.8,,,84,,,925.88,,,136,,,1.3,,,,,,,,,,,,,,,,,,,,,
17/10/96,4:00,,,0.2,,,0,,,0.2,,,,,,,,,,,,,,,8,,,,,,18.5,,,15.8,,,85,,,925.76,,,131,,,1.4,,,,,,,,,,,,,,,,,,,,,
17/10/96,5:00,,,0.4,,,0,,,0.4,,,,,,,,,,,,,,,8,,,,,,18.4,,,15.9,,,85,,,925.92,,,128,,,1.3,,,,,,,,,,,,,,,,,,,,,
17/10/96,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.3,,,15.9,,,86,,,926.25,,,129,,,1.5,,,,,,,,,,,,,,,,,,,,,
17/10/96,7:00,,,5.7,,,0,,,5.7,,,,,,,,,,,,,,,8,,,,,,18.4,,,16,,,86,,,926.71,,,116,,,1.5,,,,,,,,,,,,,,,,,,,,,
17/10/96,8:00,,,68.7,,,0,,,68.7,,,,,,,,,,,,,,,8,,,,,,19,,,16.1,,,84,,,927.13,,,114,,,1.5,,,,,,,,,,,,,,,,,,,,,
17/10/96,9:00,,,185.5,,,4.99842,,,182.784,,,,,,,,,,,,,,,8,,,,,,19.7,,,16,,,80,,,927.57,,,119,,,1.4,,,,,,,,,,,,,,,,,,,,,
17/10/96,10:00,,,331.6,,,21.8164,,,315.771,,,,,,,,,,,,,,,8,,,,,,20.9,,,15.9,,,74,,,927.65,,,114,,,1.3,,,,,,,,,,,,,,,,,,,,,
17/10/96,11:00,,,519.4,,,99.9194,,,433.211,,,,,,,,,,,,,,,8,,,,,,22.4,,,15.8,,,67,,,927.35,,,107,,,1.1,,,,,,,,,,,,,,,,,,,,,
17/10/96,12:00,,,569.2,,,100.65,,,474.079,,,,,,,,,,,,,,,8,,,,,,23.4,,,15.5,,,63,,,927.05,,,108,,,0.8,,,,,,,,,,,,,,,,,,,,,
17/10/96,13:00,,,491.4,,,74.5472,,,419.284,,,,,,,,,,,,,,,8,,,,,,24.3,,,15.3,,,61,,,926.43,,,131,,,0.8,,,,,,,,,,,,,,,,,,,,,
17/10/96,14:00,,,533.6,,,114.191,,,427.63,,,,,,,,,,,,,,,8,,,,,,24.5,,,15,,,60,,,925.7,,,168,,,0.5,,,,,,,,,,,,,,,,,,,,,
17/10/96,15:00,,,584.3,,,237.95,,,386.894,,,,,,,,,,,,,,,9,,,,,,24.6,,,14.7,,,60,,,925.2,,,183,,,1.6,,,,,,,,,,,,,,,,,,,,,
17/10/96,16:00,,,416.6,,,125.33,,,331.512,,,,,,,,,,,,,,,9,,,,,,23.6,,,15.1,,,63,,,924.82,,,178,,,2,,,,,,,,,,,,,,,,,,,,,
17/10/96,17:00,,,204.5,,,20.5694,,,194.5,,,,,,,,,,,,,,,9,,,,,,21.9,,,15.7,,,70,,,924.79,,,162,,,2.2,,,,,,,,,,,,,,,,,,,,,
17/10/96,18:00,,,120.9,,,65.4928,,,103.574,,,,,,,,,,,,,,,9,,,,,,20.7,,,15.9,,,75,,,925.19,,,154,,,2.4,,,,,,,,,,,,,,,,,,,,,
17/10/96,19:00,,,31.3,,,103.611,,,28.2836,,,,,,,,,,,,,,,9,,,,,,19.8,,,15.7,,,78,,,925.63,,,153,,,1.9,,,,,,,,,,,,,,,,,,,,,
17/10/96,20:00,,,0.5,,,0,,,0.5,,,,,,,,,,,,,,,8,,,,,,19.4,,,15.6,,,79,,,926.23,,,149,,,1.9,,,,,,,,,,,,,,,,,,,,,
17/10/96,21:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,19,,,15.5,,,81,,,926.79,,,140,,,2.2,,,,,,,,,,,,,,,,,,,,,
17/10/96,22:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.9,,,15.5,,,81,,,927.27,,,139,,,2,,,,,,,,,,,,,,,,,,,,,
17/10/96,23:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.8,,,15.4,,,81,,,927.36,,,131,,,1.7,,,,,,,,,,,,,,,,,,,,,
17/10/96,24:00:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.7,,,15.3,,,81,,,926.87,,,125,,,1.7,,,,,,,,,,,,,,,,,,,,,
18/10/96,1:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.5,,,15.3,,,82,,,926.45,,,119,,,1.7,,,,,,,,,,,,,,,,,,,,,
18/10/96,2:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.3,,,15.2,,,82,,,925.83,,,127,,,1.6,,,,,,,,,,,,,,,,,,,,,
18/10/96,3:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,18.1,,,15.1,,,83,,,925.19,,,133,,,1.5,,,,,,,,,,,,,,,,,,,,,
18/10/96,4:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,17.9,,,15,,,84,,,925.07,,,141,,,1.1,,,,,,,,,,,,,,,,,,,,,
18/10/96,5:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,17.7,,,14.9,,,84,,,925.05,,,143,,,1.1,,,,,,,,,,,,,,,,,,,,,
18/10/96,6:00,,,0,,,0,,,0,,,,,,,,,,,,,,,8,,,,,,17.5,,,14.9,,,85,,,925.43,,,120,,,1.1,,,,,,,,,,,,,,,,,,,,,
18/10/96,7:00,,,10.7,,,0,,,10.7,,,,,,,,,,,,,,,8,,,,,,17.6,,,14.9,,,84,,,925.81,,,114,,,1.2,,,,,,,,,,,,,,,,,,,,,
18/10/96,8:00,,,114,,,0.497114,,,113.835,,,,,,,,,,,,,,,6,,,,,,18.6,,,15.1,,,81,,,926.43,,,131,,,1.4,,,,,,,,,,,,,,,,,,,,,
18/10/96,9:00,,,271.2,,,31.8502,,,253.811,,,,,,,,,,,,,,,6,,,,,,19.7,,,15.1,,,75,,,926.68,,,121,,,1.4,,,,,,,,,,,,,,,,,,,,,
18/10/96,10:00,,,423,,,94.8855,,,353.933,,,,,,,,,,,,,,,6,,,,,,20.9,,,15.1,,,71,,,926.82,,,112,,,1,,,,,,,,,,,,,,,,,,,,,
18/10/96,11:00,,,628.7,,,260.326,,,403.613,,,,,,,,,,,,,,,6,,,,,,22.4,,,14.9,,,64,,,926.66,,,133,,,0.6,,,,,,,,,,,,,,,,,,,,,
18/10/96,12:00,,,593.2,,,117.632,,,481.82,,,,,,,,,,,,,,,6,,,,,,23.2,,,14.7,,,61,,,926.37,,,150,,,0.7,,,,,,,,,,,,,,,,,,,,,
