Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
07/24/2015,15:00,983,1324,216,,,81,,,163,,,20751,,,5969,,,17499,,,4270,,,2,,,2,,,23.80,,,12.80,,,50,,,1012.83,,,230,,,1.00,,,777700,,,1384,,,340,,,0.2180,,,0.190,,,0.0,0,,
07/24/2015,16:00,850,1324,141,,,46,,,116,,,13922,,,4593,,,12567,,,3200,,,4,,,4,,,22.10,,,13.30,,,57,,,1012.83,,,320,,,2.00,,,777700,,,1369,,,360,,,0.2180,,,0.190,,,0.0,0,,
07/24/2015,17:00,684,1324,89,,,54,,,70,,,9787,,,4500,,,9236,,,2677,,,7,,,7,,,20.40,,,16.10,,,76,,,1012.83,,,320,,,1.00,,,777700,,,1414,,,480,,,0.2180,,,0.190,,,0.1,0,,
07/24/2015,18:00,496,1324,66,,,47,,,54,,,6139,,,2674,,,6007,,,2399,,,8,,,8,,,19.00,,,16.50,,,85,,,1012.82,,,360,,,1.00,,,777700,,,1777,,,500,,,0.2180,,,0.190,,,0.0,0,,
07/24/2015,19:00,298,1324,29,,,13,,,28,,,1994,,,581,,,1994,,,1052,,,9,,,9,,,18.20,,,16.20,,,88,,,1012.82,,,30,,,2.00,,,777700,,,2485,,,490,,,0.2180,,,0.190,,,0.2,0,,
07/24/2015,20:00,104,1324,2,,,0,,,2,,,80,,,0,,,80,,,44,,,9,,,9,,,18.00,,,16.10,,,89,,,1012.82,,,30,,,2.00,,,777700,,,2479,,,480,,,0.2180,,,0.190,,,0.7,0,,
07/24/2015,21:00,0,782,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,17.70,,,16.20,,,91,,,1012.82,,,60,,,2.00,,,777700,,,1792,,,490,,,0.2180,,,0.190,,,0.2,0,,
07/24/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,17.30,,,16.40,,,94,,,1012.82,,,40,,,2.00,,,777700,,,2478,,,500,,,0.2180,,,0.190,,,1.9,0,,
07/24/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,17.30,,,16.20,,,93,,,1012.82,,,70,,,4.00,,,777700,,,2451,,,490,,,0.2180,,,0.190,,,2.2,0,,
07/24/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,16.90,,,16.20,,,96,,,1012.82,,,60,,,2.00,,,777700,,,1887,,,490,,,0.2180,,,0.190,,,1.4,0,,
07/25/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,16.70,,,16.20,,,97,,,1012.82,,,60,,,2.00,,,777700,,,2677,,,490,,,0.2180,,,0.190,,,0.7,0,,
07/25/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,16.20,,,16.00,,,99,,,1012.82,,,90,,,2.00,,,777700,,,979,,,480,,,0.2180,,,0.190,,,0.4,0,,
07/25/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,16.20,,,16.00,,,99,,,1012.82,,,100,,,2.00,,,777700,,,1741,,,480,,,0.2180,,,0.190,,,0.1,0,,
07/25/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,17.00,,,16.60,,,97,,,1012.82,,,150,,,2.00,,,777700,,,1923,,,510,,,0.2180,,,0.190,,,0.1,0,,
07/25/2015,05:00,31,244,53,,,86,,,40,,,10067,,,9490,,,8949,,,6671,,,10,,,10,,,16.80,,,16.20,,,96,,,1012.82,,,170,,,2.00,,,777700,,,1863,,,490,,,0.2180,,,0.190,,,0.0,0,,
07/25/2015,06:00,220,1324,104,,,112,,,66,,,19097,,,13823,,,14300,,,7436,,,10,,,10,,,17.10,,,16.40,,,96,,,1012.82,,,170,,,2.00,,,777700,,,330,,,500,,,0.2180,,,0.190,,,0.0,0,,
07/25/2015,07:00,418,1324,200,,,189,,,110,,,28860,,,16726,,,20624,,,7766,,,9,,,9,,,17.90,,,16.40,,,91,,,1012.82,,,190,,,2.00,,,777700,,,234,,,500,,,0.2180,,,0.190,,,0.1,0,,
07/25/2015,08:00,612,1324,280,,,181,,,176,,,37996,,,17730,,,26246,,,7576,,,9,,,9,,,18.40,,,16.50,,,89,,,1012.82,,,190,,,3.00,,,777700,,,272,,,500,,,0.2180,,,0.190,,,0.9,0,,
07/25/2015,09:00,788,1324,374,,,216,,,219,,,47618,,,21443,,,31298,,,7460,,,7,,,7,,,18.90,,,15.40,,,80,,,1012.82,,,230,,,5.00,,,777700,,,317,,,450,,,0.2180,,,0.190,,,0.3,0,,
07/25/2015,10:00,935,1324,471,,,261,,,268,,,51728,,,22514,,,33933,,,7242,,,7,,,7,,,18.90,,,14.70,,,77,,,1012.82,,,210,,,5.00,,,777700,,,311,,,420,,,0.2180,,,0.190,,,0.3,0,,
07/25/2015,11:00,1043,1324,470,,,242,,,269,,,49323,,,21524,,,31752,,,6317,,,7,,,7,,,18.60,,,14.60,,,78,,,1012.82,,,200,,,7.00,,,777700,,,337,,,420,,,0.2180,,,0.190,,,0.1,0,,
07/25/2015,12:00,1103,1324,435,,,239,,,235,,,43084,,,18695,,,27177,,,5479,,,7,,,7,,,17.50,,,13.20,,,76,,,1012.82,,,210,,,8.00,,,777700,,,459,,,360,,,0.2180,,,0.190,,,0.2,0,,
07/25/2015,13:00,1113,1324,346,,,175,,,205,,,30512,,,11666,,,20562,,,4414,,,8,,,8,,,15.90,,,12.90,,,82,,,1012.82,,,210,,,8.00,,,777700,,,589,,,350,,,0.2180,,,0.190,,,0.3,0,,
07/25/2015,14:00,1071,1324,192,,,81,,,130,,,15736,,,4531,,,12308,,,3105,,,10,,,10,,,14.30,,,13.70,,,96,,,1012.82,,,210,,,7.00,,,777700,,,492,,,380,,,0.2180,,,0.190,,,0.2,0,,
07/25/2015,15:00,981,1324,80,,,19,,,68,,,6871,,,983,,,6389,,,2164,,,10,,,10,,,17.20,,,16.30,,,94,,,1012.82,,,250,,,8.00,,,777700,,,312,,,490,,,0.2180,,,0.190,,,0.4,0,,
07/25/2015,16:00,848,1324,40,,,4,,,37,,,3321,,,178,,,3321,,,1384,,,10,,,10,,,14.40,,,13.80,,,96,,,1012.82,,,280,,,12.00,,,777700,,,80,,,390,,,0.2180,,,0.190,,,1.9,0,,
07/25/2015,17:00,681,1324,20,,,0,,,20,,,2189,,,12,,,2182,,,1004,,,9,,,9,,,13.80,,,12.10,,,89,,,1012.82,,,290,,,10.00,,,777700,,,69,,,330,,,0.2180,,,0.190,,,2.2,0,,
07/25/2015,18:00,492,1324,16,,,1,,,16,,,1861,,,24,,,1854,,,681,,,9,,,9,,,13.20,,,11.80,,,91,,,1012.82,,,290,,,8.00,,,777700,,,103,,,320,,,0.2180,,,0.190,,,2.0,0,,
07/25/2015,19:00,294,1324,10,,,1,,,10,,,749,,,12,,,749,,,258,,,9,,,9,,,13.30,,,11.40,,,88,,,1012.82,,,290,,,8.00,,,777700,,,389,,,310,,,0.2180,,,0.190,,,1.1,0,,
07/25/2015,20:00,100,1324,1,,,0,,,1,,,27,,,0,,,27,,,11,,,9,,,9,,,13.00,,,11.20,,,89,,,1012.82,,,280,,,8.00,,,777700,,,325,,,300,,,0.2180,,,0.190,,,0.5,0,,
07/25/2015,21:00,0,753,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,12.40,,,11.60,,,95,,,1012.81,,,280,,,6.00,,,777700,,,421,,,310,,,0.2180,,,0.190,,,0.3,0,,
07/25/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,12.60,,,11.30,,,92,,,1012.81,,,270,,,4.00,,,777700,,,425,,,300,,,0.2180,,,0.190,,,0.1,0,,
07/25/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,12.70,,,11.00,,,89,,,1012.81,,,270,,,5.00,,,777700,,,583,,,290,,,0.2180,,,0.190,,,0.1,0,,
07/25/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,12.10,,,10.20,,,88,,,1012.81,,,260,,,4.00,,,777700,,,623,,,270,,,0.2180,,,0.190,,,0.0,0,,
07/26/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,10.80,,,9.80,,,94,,,1012.81,,,240,,,3.00,,,777700,,,561,,,260,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,10.60,,,9.70,,,94,,,1012.81,,,240,,,3.00,,,777700,,,492,,,260,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,10.20,,,9.30,,,94,,,1012.81,,,240,,,3.00,,,777700,,,514,,,250,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,9.80,,,8.90,,,94,,,1012.81,,,230,,,3.00,,,777700,,,566,,,240,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,05:00,27,211,94,,,278,,,42,,,16510,,,36192,,,7845,,,6545,,,10,,,10,,,9.60,,,8.90,,,95,,,1012.81,,,230,,,3.00,,,777700,,,566,,,240,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,06:00,216,1324,210,,,419,,,77,,,28849,,,45361,,,11626,,,7237,,,10,,,10,,,10.20,,,9.20,,,94,,,1012.81,,,220,,,3.00,,,777700,,,618,,,250,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,07:00,414,1324,305,,,450,,,101,,,40708,,,47107,,,16248,,,6971,,,9,,,9,,,12.20,,,10.10,,,87,,,1012.81,,,220,,,1.00,,,777700,,,320,,,270,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,08:00,608,1324,407,,,466,,,132,,,52543,,,51232,,,19666,,,5888,,,8,,,8,,,14.20,,,11.30,,,83,,,1012.82,,,210,,,2.00,,,777700,,,952,,,300,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,09:00,785,1324,524,,,549,,,137,,,61744,,,54826,,,21796,,,4978,,,7,,,7,,,15.60,,,11.20,,,75,,,1012.82,,,210,,,3.00,,,777700,,,569,,,300,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,10:00,932,1324,595,,,548,,,169,,,61398,,,44961,,,26612,,,5137,,,5,,,5,,,17.60,,,11.70,,,68,,,1012.82,,,190,,,3.00,,,777700,,,564,,,310,,,0.2170,,,0.190,,,0.0,0,,
07/26/2015,11:00,1040,1324,537,,,380,,,225,,,53487,,,29415,,,29854,,,5652,,,5,,,5,,,18.30,,,11.30,,,64,,,1012.82,,,190,,,4.00,,,777700,,,893,,,300,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,12:00,1101,1324,454,,,249,,,247,,,46242,,,19437,,,30130,,,6312,,,3,,,3,,,19.00,,,10.10,,,56,,,1012.82,,,210,,,4.00,,,777700,,,1097,,,270,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,13:00,1111,1324,396,,,170,,,258,,,37489,,,10843,,,28462,,,7190,,,3,,,3,,,19.80,,,9.80,,,52,,,1012.83,,,190,,,4.00,,,777700,,,1271,,,260,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,14:00,1069,1324,281,,,63,,,233,,,26976,,,3276,,,24347,,,8172,,,3,,,3,,,20.30,,,9.80,,,51,,,1012.83,,,190,,,5.00,,,777700,,,1351,,,260,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,15:00,978,1324,191,,,9,,,185,,,19145,,,391,,,18790,,,7612,,,2,,,2,,,19.80,,,8.40,,,48,,,1012.83,,,200,,,4.00,,,777700,,,1402,,,220,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,16:00,845,1324,128,,,3,,,126,,,11244,,,76,,,11151,,,5009,,,3,,,3,,,19.90,,,9.80,,,52,,,1012.83,,,210,,,3.00,,,777700,,,1675,,,260,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,17:00,678,1324,63,,,0,,,63,,,4585,,,0,,,4585,,,2379,,,4,,,4,,,17.00,,,8.50,,,57,,,1012.82,,,230,,,7.00,,,777700,,,1465,,,230,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,18:00,489,1324,24,,,0,,,24,,,1647,,,0,,,1647,,,838,,,10,,,10,,,14.20,,,13.20,,,94,,,1012.82,,,210,,,1.00,,,777700,,,1542,,,360,,,0.2170,,,0.190,,,0.5,0,,
07/26/2015,19:00,291,1324,8,,,0,,,8,,,428,,,0,,,428,,,202,,,9,,,9,,,14.10,,,12.60,,,91,,,1012.82,,,100,,,2.00,,,777700,,,1462,,,340,,,0.2170,,,0.190,,,1.0,0,,
07/26/2015,20:00,96,1324,1,,,0,,,1,,,27,,,0,,,27,,,11,,,9,,,9,,,13.60,,,12.30,,,92,,,1012.82,,,190,,,2.00,,,777700,,,1480,,,330,,,0.2170,,,0.190,,,0.7,0,,
07/26/2015,21:00,0,722,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,13.60,,,11.70,,,88,,,1012.82,,,140,,,2.00,,,777700,,,1524,,,310,,,0.2170,,,0.190,,,0.3,0,,
07/26/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.40,,,12.50,,,94,,,1012.82,,,130,,,2.00,,,777700,,,1385,,,340,,,0.2170,,,0.190,,,0.1,0,,
07/26/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.70,,,12.70,,,94,,,1012.82,,,160,,,3.00,,,777700,,,1196,,,350,,,0.2170,,,0.190,,,1.4,0,,
07/26/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.40,,,12.90,,,97,,,1012.82,,,160,,,4.00,,,777700,,,766,,,350,,,0.2170,,,0.190,,,0.5,0,,
07/27/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.20,,,12.70,,,97,,,1012.82,,,170,,,3.00,,,777700,,,499,,,350,,,0.2170,,,0.190,,,0.4,0,,
07/27/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.30,,,12.80,,,97,,,1012.82,,,180,,,4.00,,,777700,,,316,,,350,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.70,,,13.20,,,97,,,1012.82,,,180,,,3.00,,,777700,,,209,,,370,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.90,,,13.50,,,97,,,1012.82,,,190,,,3.00,,,777700,,,414,,,380,,,0.2170,,,0.190,,,0.3,0,,
07/27/2015,05:00,22,177,31,,,37,,,24,,,5855,,,3074,,,5855,,,4139,,,10,,,10,,,14.10,,,13.50,,,96,,,1012.82,,,190,,,3.00,,,777700,,,394,,,380,,,0.2170,,,0.190,,,1.1,0,,
07/27/2015,06:00,212,1325,57,,,28,,,51,,,9978,,,2468,,,9600,,,4947,,,10,,,10,,,14.50,,,13.70,,,95,,,1012.82,,,190,,,3.00,,,777700,,,381,,,380,,,0.2170,,,0.190,,,0.7,0,,
07/27/2015,07:00,410,1325,102,,,24,,,90,,,15003,,,2886,,,13895,,,5513,,,10,,,10,,,14.90,,,13.70,,,93,,,1012.82,,,210,,,5.00,,,777700,,,230,,,380,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,08:00,605,1325,146,,,37,,,125,,,21951,,,4361,,,19625,,,6161,,,9,,,9,,,15.30,,,13.60,,,90,,,1012.82,,,210,,,4.00,,,777700,,,251,,,380,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,09:00,782,1325,226,,,57,,,186,,,29694,,,6951,,,24909,,,6696,,,10,,,10,,,15.70,,,14.50,,,93,,,1012.82,,,210,,,5.00,,,777700,,,257,,,410,,,0.2170,,,0.190,,,0.2,0,,
07/27/2015,10:00,930,1325,289,,,94,,,216,,,39006,,,14225,,,27571,,,6117,,,10,,,10,,,15.40,,,14.60,,,95,,,1012.82,,,210,,,4.00,,,777700,,,234,,,420,,,0.2170,,,0.190,,,2.4,0,,
07/27/2015,11:00,1037,1325,406,,,223,,,222,,,45045,,,19224,,,28134,,,5720,,,9,,,9,,,16.20,,,14.80,,,91,,,1012.82,,,210,,,5.00,,,777700,,,350,,,430,,,0.2170,,,0.190,,,0.2,0,,
07/27/2015,12:00,1098,1325,402,,,210,,,227,,,43027,,,18762,,,27111,,,5280,,,9,,,9,,,16.80,,,15.20,,,90,,,1012.82,,,210,,,6.00,,,777700,,,409,,,440,,,0.2170,,,0.190,,,0.9,0,,
07/27/2015,13:00,1108,1325,373,,,217,,,203,,,43631,,,22596,,,26036,,,4669,,,10,,,10,,,16.10,,,15.40,,,96,,,1012.82,,,220,,,5.00,,,777700,,,480,,,450,,,0.2170,,,0.190,,,0.8,0,,
07/27/2015,14:00,1066,1325,417,,,299,,,195,,,40957,,,22924,,,24330,,,4583,,,8,,,8,,,17.60,,,15.20,,,86,,,1012.82,,,240,,,7.00,,,777700,,,379,,,440,,,0.2170,,,0.190,,,2.6,0,,
07/27/2015,15:00,976,1325,313,,,220,,,173,,,33093,,,22416,,,21096,,,4251,,,9,,,9,,,17.60,,,15.70,,,89,,,1012.82,,,240,,,6.00,,,777700,,,463,,,470,,,0.2170,,,0.190,,,0.7,0,,
07/27/2015,16:00,842,1325,259,,,272,,,126,,,26786,,,28379,,,16057,,,3837,,,9,,,9,,,16.60,,,14.90,,,90,,,1012.82,,,250,,,7.00,,,777700,,,500,,,430,,,0.2170,,,0.190,,,1.0,0,,
07/27/2015,17:00,675,1325,196,,,312,,,80,,,17660,,,27715,,,9831,,,3347,,,7,,,7,,,18.10,,,14.40,,,79,,,1012.82,,,250,,,7.00,,,777700,,,395,,,410,,,0.2170,,,0.190,,,1.5,0,,
07/27/2015,18:00,485,1325,98,,,224,,,46,,,7750,,,16542,,,4464,,,2238,,,7,,,7,,,18.30,,,13.70,,,75,,,1012.82,,,230,,,6.00,,,777700,,,401,,,380,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,19:00,287,1325,29,,,86,,,16,,,1732,,,4558,,,1233,,,752,,,7,,,7,,,17.40,,,13.90,,,80,,,1012.82,,,230,,,6.00,,,777700,,,387,,,390,,,0.2170,,,0.190,,,0.6,0,,
07/27/2015,20:00,92,1325,2,,,0,,,2,,,107,,,0,,,81,,,32,,,8,,,8,,,16.60,,,14.20,,,86,,,1012.82,,,240,,,5.00,,,777700,,,567,,,400,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,21:00,0,690,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,,,7,,,17.10,,,13.20,,,78,,,1012.82,,,240,,,7.00,,,777700,,,598,,,360,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,16.40,,,13.20,,,81,,,1012.82,,,230,,,6.00,,,777700,,,501,,,360,,,0.2170,,,0.190,,,0.1,0,,
07/27/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,,,8,,,16.30,,,13.30,,,82,,,1012.82,,,220,,,5.00,,,777700,,,442,,,370,,,0.2170,,,0.190,,,0.3,0,,
07/27/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,15.20,,,13.70,,,91,,,1012.82,,,240,,,6.00,,,777700,,,379,,,380,,,0.2170,,,0.190,,,0.2,0,,
07/28/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,14.30,,,13.80,,,97,,,1012.82,,,270,,,4.00,,,777700,,,331,,,390,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,14.30,,,13.30,,,94,,,1012.82,,,230,,,6.00,,,777700,,,326,,,370,,,0.2160,,,0.190,,,0.0,0,,
07/28/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,14.10,,,13.40,,,96,,,1012.82,,,220,,,4.00,,,777700,,,438,,,370,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,14.00,,,13.40,,,96,,,1012.82,,,220,,,5.00,,,777700,,,402,,,370,,,0.2160,,,0.190,,,0.0,0,,
07/28/2015,05:00,18,142,22,,,7,,,21,,,4833,,,867,,,4763,,,3266,,,10,,,10,,,13.90,,,13.20,,,96,,,1012.82,,,220,,,4.00,,,777700,,,368,,,370,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,06:00,208,1325,53,,,12,,,49,,,7820,,,1092,,,7714,,,4269,,,10,,,10,,,13.90,,,13.30,,,96,,,1012.82,,,220,,,4.00,,,777700,,,353,,,370,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,07:00,407,1325,77,,,12,,,72,,,15953,,,5237,,,12920,,,4971,,,10,,,10,,,14.70,,,13.50,,,93,,,1012.82,,,220,,,5.00,,,777700,,,358,,,380,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,08:00,602,1325,191,,,101,,,125,,,25331,,,10393,,,18846,,,5280,,,9,,,9,,,15.70,,,13.90,,,89,,,1012.82,,,230,,,6.00,,,777700,,,258,,,390,,,0.2160,,,0.190,,,0.0,0,,
07/28/2015,09:00,779,1325,236,,,123,,,154,,,32120,,,14229,,,21538,,,4836,,,9,,,9,,,15.10,,,13.60,,,91,,,1012.82,,,210,,,6.00,,,777700,,,342,,,380,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,10:00,927,1325,319,,,186,,,170,,,42422,,,21111,,,24318,,,4814,,,9,,,9,,,15.40,,,13.90,,,91,,,1012.82,,,220,,,6.00,,,777700,,,344,,,390,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,11:00,1035,1325,431,,,280,,,202,,,47318,,,24771,,,25675,,,4761,,,9,,,9,,,15.40,,,14.10,,,92,,,1012.82,,,230,,,6.00,,,777700,,,412,,,400,,,0.2160,,,0.190,,,0.7,0,,
07/28/2015,12:00,1096,1325,422,,,274,,,195,,,48253,,,28755,,,24427,,,4118,,,8,,,8,,,16.20,,,13.80,,,86,,,1012.82,,,240,,,7.00,,,777700,,,482,,,390,,,0.2160,,,0.190,,,0.2,0,,
07/28/2015,13:00,1106,1325,460,,,364,,,171,,,51839,,,37627,,,22500,,,3601,,,7,,,7,,,17.40,,,13.10,,,76,,,1012.82,,,240,,,7.00,,,777700,,,492,,,360,,,0.2160,,,0.190,,,0.5,0,,
07/28/2015,14:00,1064,1325,479,,,453,,,150,,,48912,,,39281,,,20766,,,3552,,,7,,,7,,,16.20,,,12.60,,,79,,,1012.82,,,270,,,7.00,,,777700,,,667,,,340,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,15:00,973,1325,388,,,384,,,141,,,36693,,,32962,,,18610,,,3739,,,6,,,6,,,17.30,,,11.60,,,69,,,1012.82,,,250,,,6.00,,,777700,,,813,,,310,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,16:00,839,1325,258,,,292,,,113,,,25546,,,31231,,,13634,,,3626,,,4,,,4,,,18.10,,,10.30,,,60,,,1012.82,,,240,,,8.00,,,777700,,,896,,,270,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,17:00,672,1325,188,,,314,,,75,,,16579,,,29771,,,8142,,,3062,,,4,,,4,,,17.70,,,9.50,,,59,,,1012.82,,,250,,,5.00,,,777700,,,917,,,250,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,18:00,482,1325,102,,,256,,,44,,,7277,,,18379,,,4190,,,2091,,,4,,,4,,,17.20,,,9.90,,,62,,,1012.82,,,250,,,6.00,,,777700,,,879,,,260,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,19:00,283,1325,30,,,97,,,17,,,1720,,,5093,,,1242,,,764,,,6,,,6,,,15.70,,,10.90,,,73,,,1012.82,,,240,,,7.00,,,777700,,,942,,,290,,,0.2160,,,0.190,,,0.0,0,,
07/28/2015,20:00,88,1325,1,,,0,,,1,,,54,,,0,,,54,,,22,,,9,,,9,,,14.40,,,12.20,,,87,,,1012.82,,,220,,,4.00,,,777700,,,745,,,330,,,0.2160,,,0.190,,,0.1,0,,
07/28/2015,21:00,0,658,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,14.00,,,12.60,,,91,,,1012.82,,,230,,,5.00,,,777700,,,779,,,340,,,0.2160,,,0.190,,,0.0,0,,
07/28/2015,22:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.60,,,12.70,,,94,,,1012.82,,,220,,,4.00,,,777700,,,770,,,350,,,0.2160,,,0.190,,,0.0,0,,
07/28/2015,23:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.50,,,12.50,,,94,,,1012.82,,,230,,,5.00,,,777700,,,707,,,340,,,0.2160,,,0.190,,,0.0,0,,
07/28/2015,24:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.20,,,12.10,,,93,,,1012.82,,,220,,,4.00,,,777700,,,601,,,330,,,0.2160,,,0.190,,,0.0,0,,
07/29/2015,01:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,13.00,,,12.00,,,94,,,1012.82,,,230,,,5.00,,,777700,,,570,,,320,,,0.2160,,,0.190,,,0.0,0,,
07/29/2015,02:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,9,,,12.70,,,11.30,,,91,,,1012.81,,,230,,,5.00,,,777700,,,650,,,300,,,0.2160,,,0.190,,,0.0,0,,
07/29/2015,03:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,11.90,,,11.10,,,95,,,1012.81,,,220,,,4.00,,,777700,,,627,,,300,,,0.2160,,,0.190,,,0.0,0,,
07/29/2015,04:00,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,10,,,12.00,,,11.00,,,94,,,1012.81,,,230,,,4.00,,,777700,,,500,,,290,,,0.2160,,,0.190,,,0.0,0,,
